timestamp,step,phase,cpu_util_percent,gpu_util_percent,gpu_mem_mb,gpu_power_w,host_mem_mb,disk_read_mb_s,disk_write_mb_s
2026-04-21T02:03:21.866+00:00,3247,forward,96.645,100.000,304.618,296.150,1206.012,0.000,0.000
2026-04-21T02:03:22.002+00:00,3249,backward,101.015,100.000,145.519,296.060,1205.949,0.000,1.297
2026-04-21T02:03:22.136+00:00,3250,forward,100.696,100.000,145.519,294.480,1206.012,0.000,0.000
2026-04-21T02:03:22.267+00:00,3250,forward,104.331,100.000,145.519,294.830,1205.949,0.000,0.000
2026-04-21T02:03:22.396+00:00,3250,forward,98.662,100.000,145.519,296.360,1206.012,0.000,0.000
2026-04-21T02:03:22.525+00:00,3250,dataloader,101.181,100.000,145.519,295.810,1206.887,0.000,2.523
2026-04-21T02:03:22.655+00:00,3250,forward,101.093,100.000,145.519,295.730,1206.012,0.000,0.000
2026-04-21T02:03:22.784+00:00,3250,forward,99.509,99.000,145.519,295.110,1206.012,0.000,0.000
2026-04-21T02:03:22.915+00:00,3250,forward,100.567,100.000,145.519,295.520,1206.012,0.000,0.000
2026-04-21T02:03:23.047+00:00,3250,dataloader,99.003,100.000,145.519,295.340,1206.012,0.000,0.000
2026-04-21T02:03:23.178+00:00,3250,forward,107.034,99.000,146.269,293.300,1206.012,0.000,0.000
2026-04-21T02:03:23.308+00:00,3250,forward,91.577,99.000,145.519,294.400,1205.887,0.000,0.000
2026-04-21T02:03:23.437+00:00,3250,forward,107.552,99.000,145.519,295.650,1205.887,0.000,0.000
2026-04-21T02:03:23.566+00:00,3250,forward,100.385,100.000,145.519,295.130,1205.887,0.000,0.000
2026-04-21T02:03:23.697+00:00,3250,forward,93.225,99.000,145.519,295.230,1205.949,0.000,0.000
2026-04-21T02:03:23.824+00:00,3250,forward,106.961,99.000,146.269,295.860,1206.012,0.000,0.000
2026-04-21T02:03:23.956+00:00,3250,forward,101.932,100.000,146.269,295.660,1206.012,0.000,0.031
2026-04-21T02:03:24.088+00:00,3250,forward,106.506,100.000,146.269,294.600,1205.949,0.000,0.000
2026-04-21T02:03:24.219+00:00,3250,forward,98.091,99.000,244.707,293.130,1206.012,0.000,0.000
2026-04-21T02:03:24.349+00:00,3250,forward,99.780,100.000,146.269,295.330,1206.012,0.000,0.000
2026-04-21T02:03:24.478+00:00,3250,forward,100.099,100.000,146.269,295.850,1206.012,0.000,0.541
2026-04-21T02:03:24.607+00:00,3250,forward,100.532,100.000,146.269,295.580,1205.887,0.000,0.000
2026-04-21T02:03:24.737+00:00,3250,forward,100.480,99.000,146.269,295.220,1205.887,0.000,0.000
2026-04-21T02:03:24.867+00:00,3250,forward,107.738,99.000,146.269,295.290,1206.012,0.000,0.000
2026-04-21T02:03:24.998+00:00,3250,dataloader,92.326,100.000,195.863,293.470,1205.887,0.000,0.000
2026-04-21T02:03:25.132+00:00,3250,forward,98.962,98.000,146.269,292.690,1206.012,0.000,0.000
2026-04-21T02:03:25.262+00:00,3250,forward,104.827,98.000,146.269,293.390,1206.012,0.000,0.000
2026-04-21T02:03:25.395+00:00,3250,forward,100.376,100.000,146.269,295.380,1206.012,0.000,0.000
2026-04-21T02:03:25.523+00:00,3250,forward,97.450,100.000,145.519,295.300,1206.012,0.000,0.000
2026-04-21T02:03:25.653+00:00,3250,forward,109.292,100.000,145.519,295.040,1206.012,0.000,0.000
2026-04-21T02:03:25.782+00:00,3250,forward,99.787,100.000,145.519,295.330,1206.012,0.000,1.739
2026-04-21T02:03:25.916+00:00,3250,forward,100.770,100.000,146.269,295.490,1206.012,0.000,0.000
2026-04-21T02:03:26.045+00:00,3250,forward,96.990,100.000,145.519,293.940,1206.012,0.000,0.000
2026-04-21T02:03:26.176+00:00,3250,forward,100.691,99.000,145.519,293.830,1206.012,0.000,0.000
2026-04-21T02:03:26.306+00:00,3250,dataloader,99.790,100.000,145.519,296.680,1206.012,0.000,0.000
2026-04-21T02:03:26.435+00:00,3250,forward,107.564,100.000,145.519,296.020,1206.012,0.000,0.000
2026-04-21T02:03:26.565+00:00,3250,forward,92.778,100.000,145.519,296.190,1206.012,0.000,0.000
2026-04-21T02:03:26.697+00:00,3250,forward,108.057,100.000,145.519,296.440,1206.012,0.000,0.000
2026-04-21T02:03:26.830+00:00,3250,forward,98.487,100.000,145.519,296.230,1206.012,0.000,0.000
2026-04-21T02:03:26.960+00:00,3250,forward,97.949,99.000,145.519,295.050,1206.012,0.000,0.000
2026-04-21T02:03:27.092+00:00,3250,forward,99.598,99.000,145.519,294.700,1206.012,0.000,0.988
2026-04-21T02:03:27.224+00:00,3250,forward,106.018,99.000,145.519,295.920,1206.012,0.000,0.000
2026-04-21T02:03:27.354+00:00,3250,dataloader,98.597,100.000,145.519,296.580,1206.012,0.000,0.000
2026-04-21T02:03:27.482+00:00,3250,forward,108.065,100.000,145.519,296.320,1206.012,0.000,0.000
2026-04-21T02:03:27.614+00:00,3250,forward,101.292,100.000,145.519,296.270,1206.012,0.000,4.383
2026-04-21T02:03:27.745+00:00,3250,forward,97.997,99.000,145.519,296.300,1206.012,0.000,0.000
2026-04-21T02:03:27.877+00:00,3250,forward,99.530,99.000,145.519,296.190,1206.012,0.000,0.000
2026-04-21T02:03:28.006+00:00,3250,forward,98.386,99.000,146.269,294.700,1206.012,0.000,0.000
2026-04-21T02:03:28.138+00:00,3250,forward,100.933,99.000,145.519,295.240,1206.012,0.000,0.000
2026-04-21T02:03:28.268+00:00,3250,forward,106.400,99.000,143.019,296.430,1206.012,0.000,0.000
2026-04-21T02:03:28.398+00:00,3255,backward,99.727,100.000,1585.012,296.830,1206.012,0.000,0.000
2026-04-21T02:03:28.529+00:00,3258,backward,99.984,100.000,186.196,296.710,1205.949,0.000,0.000
2026-04-21T02:03:28.660+00:00,3260,backward,98.934,100.000,143.019,296.520,1205.887,0.000,0.000
2026-04-21T02:03:28.794+00:00,3260,idle,99.674,100.000,143.019,296.920,1205.887,0.000,0.000
2026-04-21T02:03:28.925+00:00,3266,backward,104.252,100.000,1587.189,295.260,1205.949,0.000,0.000
2026-04-21T02:03:29.059+00:00,3269,backward,104.821,100.000,1456.297,295.220,1206.012,0.000,0.000
2026-04-21T02:03:29.187+00:00,3270,idle,91.585,100.000,143.019,296.300,1205.949,0.000,0.000
2026-04-21T02:03:29.322+00:00,3275,dataloader,106.061,100.000,186.196,295.880,1206.012,0.000,0.000
2026-04-21T02:03:29.453+00:00,3277,backward,99.133,100.000,1557.109,295.810,1205.949,0.000,0.000
2026-04-21T02:03:29.586+00:00,3280,backward,104.655,100.000,143.019,295.790,1206.012,0.000,0.613
2026-04-21T02:03:29.717+00:00,3280,idle,99.805,100.000,143.019,295.350,1206.012,0.000,0.000
2026-04-21T02:03:29.855+00:00,3285,backward,99.305,100.000,1585.012,295.120,1206.012,0.000,0.686
2026-04-21T02:03:29.989+00:00,3288,backward,101.050,100.000,1125.989,293.900,1206.012,0.000,0.000
2026-04-21T02:03:30.119+00:00,3290,idle,97.397,100.000,143.019,294.090,1206.012,0.000,0.000
2026-04-21T02:03:30.253+00:00,3294,optimizer,107.381,100.000,1033.239,295.040,1206.012,0.000,0.689
2026-04-21T02:03:30.383+00:00,3297,backward,104.355,100.000,1123.525,294.930,1205.949,0.000,11.035
2026-04-21T02:03:30.517+00:00,3300,forward,91.684,100.000,681.428,294.900,1205.887,0.000,2.507
2026-04-21T02:03:30.646+00:00,3300,idle,105.492,100.000,143.019,294.760,1205.949,0.000,0.059
2026-04-21T02:03:30.778+00:00,3305,forward,99.930,100.000,670.241,295.010,1206.652,0.000,0.000
2026-04-21T02:03:30.915+00:00,3307,backward,99.221,100.000,1036.989,294.520,1206.719,0.000,0.954
2026-04-21T02:03:31.045+00:00,3310,idle,102.240,100.000,143.019,294.300,1206.715,0.000,0.000
2026-04-21T02:03:31.177+00:00,3310,idle,99.930,100.000,1587.189,293.780,1206.715,0.000,0.000
2026-04-21T02:03:31.317+00:00,3317,forward,103.146,100.000,292.618,294.580,1206.715,0.000,0.000
2026-04-21T02:03:31.452+00:00,3319,backward,100.556,100.000,1229.737,294.450,1206.652,0.000,0.000
2026-04-21T02:03:31.582+00:00,3320,idle,98.350,100.000,143.019,294.410,1206.715,0.000,0.000
2026-04-21T02:03:31.713+00:00,3324,backward,107.953,100.000,1122.238,294.640,1206.715,0.000,0.000
2026-04-21T02:03:31.845+00:00,3327,backward,98.718,100.000,606.960,294.740,1206.715,0.000,0.000
2026-04-21T02:03:31.978+00:00,3330,forward,97.066,100.000,143.019,294.490,1206.656,0.000,0.321
2026-04-21T02:03:32.111+00:00,3330,idle,99.547,100.000,143.019,293.810,1206.652,0.000,14.238
2026-04-21T02:03:32.241+00:00,3336,optimizer,105.703,100.000,1367.393,294.840,1206.527,0.000,1.357
2026-04-21T02:03:32.373+00:00,3339,backward,99.719,100.000,186.195,296.020,1206.590,0.000,2.457
2026-04-21T02:03:32.503+00:00,3340,idle,105.906,100.000,143.019,295.770,1206.465,0.000,0.000
2026-04-21T02:03:32.635+00:00,3340,idle,100.510,100.000,1073.525,295.460,1206.465,0.000,0.000
2026-04-21T02:03:32.768+00:00,3347,forward,97.438,100.000,1036.989,295.500,1206.652,0.000,2.986
2026-04-21T02:03:32.901+00:00,3349,backward,97.750,100.000,1190.431,295.490,1206.594,0.000,0.000
2026-04-21T02:03:33.034+00:00,3350,idle,98.596,100.000,143.019,294.250,1206.652,0.000,0.000
2026-04-21T02:03:33.166+00:00,3355,backward,104.952,100.000,1092.176,294.450,1206.590,0.000,0.000
2026-04-21T02:03:33.300+00:00,3358,optimizer,98.359,100.000,1125.989,295.720,1206.527,0.000,0.000
2026-04-21T02:03:33.433+00:00,3360,idle,104.650,100.000,143.019,295.480,1206.652,0.000,0.000
2026-04-21T02:03:33.561+00:00,3360,idle,97.498,100.000,143.019,295.420,1206.652,0.000,0.000
2026-04-21T02:03:33.696+00:00,3366,backward,109.529,100.000,1424.057,295.510,1206.590,0.000,0.000
2026-04-21T02:03:33.829+00:00,3369,forward,96.346,100.000,673.243,295.610,1206.590,0.000,0.000
2026-04-21T02:03:33.961+00:00,3370,idle,97.961,100.000,143.019,295.800,1206.652,0.000,0.000
2026-04-21T02:03:34.094+00:00,3373,backward,98.103,100.000,907.426,294.300,1206.590,0.000,0.000
2026-04-21T02:03:34.223+00:00,3378,forward,105.639,100.000,186.195,294.580,1206.652,0.000,0.000
2026-04-21T02:03:34.351+00:00,3380,idle,100.717,100.000,143.019,295.550,1206.652,0.000,0.000
2026-04-21T02:03:34.481+00:00,3380,idle,93.645,100.000,143.019,295.530,1206.652,0.000,0.000
2026-04-21T02:03:34.613+00:00,3386,forward,107.483,100.000,1092.176,295.730,1206.590,0.000,0.000
2026-04-21T02:03:34.746+00:00,3388,backward,98.905,100.000,1436.433,295.450,1206.652,0.000,0.000
2026-04-21T02:03:34.876+00:00,3390,idle,104.784,100.000,143.019,295.730,1206.590,0.000,0.000
2026-04-21T02:03:35.014+00:00,3390,idle,92.408,100.000,143.019,294.640,1206.590,0.000,0.000
2026-04-21T02:03:35.145+00:00,3397,forward,108.956,100.000,304.618,294.580,1206.652,0.000,0.000
2026-04-21T02:03:35.272+00:00,3400,backward,99.258,100.000,143.019,294.740,1206.652,0.000,0.000
2026-04-21T02:03:35.406+00:00,3400,idle,102.159,100.000,143.019,295.520,1206.652,0.000,0.000
2026-04-21T02:03:35.537+00:00,3405,backward,96.724,100.000,1590.777,295.470,1206.590,0.000,0.029
2026-04-21T02:03:35.668+00:00,3408,forward,107.102,100.000,413.369,295.590,1206.590,0.000,0.000
2026-04-21T02:03:35.798+00:00,3410,backward,98.992,100.000,143.019,295.830,1206.652,0.000,0.000
2026-04-21T02:03:35.932+00:00,3410,idle,100.506,100.000,143.019,295.810,1206.652,0.000,1.208
2026-04-21T02:03:36.062+00:00,3415,optimizer,104.776,100.000,1140.832,295.800,1206.652,0.000,0.000
2026-04-21T02:03:36.192+00:00,3419,forward,99.801,100.000,186.195,294.150,1206.652,0.000,0.000
2026-04-21T02:03:36.322+00:00,3420,idle,92.175,100.000,143.019,294.240,1206.590,0.000,0.000
2026-04-21T02:03:36.454+00:00,3425,forward,107.180,100.000,907.426,295.600,1206.652,0.000,0.000
2026-04-21T02:03:36.583+00:00,3427,backward,98.680,100.000,1123.525,295.050,1206.652,0.000,0.000
2026-04-21T02:03:36.717+00:00,3430,forward,100.693,100.000,584.243,294.830,1206.590,0.000,0.000
2026-04-21T02:03:36.848+00:00,3430,idle,97.529,100.000,143.019,295.110,1206.590,0.000,0.000
2026-04-21T02:03:36.979+00:00,3435,forward,105.110,100.000,584.243,294.550,1206.652,0.000,0.000
2026-04-21T02:03:37.112+00:00,3437,optimizer,100.247,100.000,551.180,293.480,1206.590,0.000,0.000
2026-04-21T02:03:37.242+00:00,3440,idle,105.867,100.000,143.019,293.420,1206.777,0.000,0.000
2026-04-21T02:03:37.375+00:00,3440,idle,99.684,100.000,1436.433,294.130,1206.777,0.000,10.004
2026-04-21T02:03:37.508+00:00,3447,forward,97.881,100.000,640.180,295.460,1206.777,0.000,0.000
2026-04-21T02:03:37.641+00:00,3449,backward,103.625,100.000,1585.012,295.590,1206.777,0.000,0.000
2026-04-21T02:03:37.772+00:00,3450,idle,99.095,100.000,143.019,295.640,1206.777,0.000,0.000
2026-04-21T02:03:37.903+00:00,3452,backward,99.005,100.000,1508.453,295.140,1206.777,0.000,0.000
2026-04-21T02:03:38.036+00:00,3457,dataloader,106.507,100.000,292.618,295.350,1207.215,0.000,3.863
2026-04-21T02:03:38.171+00:00,3460,backward,98.343,100.000,143.019,294.620,1206.715,0.000,0.000
2026-04-21T02:03:38.301+00:00,3460,idle,104.205,100.000,143.019,294.510,1206.715,0.000,0.000
2026-04-21T02:03:38.432+00:00,3466,backward,99.980,100.000,1508.453,295.230,1207.090,0.000,0.000
2026-04-21T02:03:38.564+00:00,3469,dataloader,97.818,100.000,186.196,295.410,1207.527,0.000,0.000
2026-04-21T02:03:38.697+00:00,3470,idle,99.277,100.000,143.019,295.480,1207.027,0.000,0.000
2026-04-21T02:03:38.827+00:00,3470,idle,105.697,100.000,247.209,295.290,1207.027,0.000,0.000
2026-04-21T02:03:38.958+00:00,3476,optimizer,99.335,100.000,1352.299,295.270,1207.090,0.000,0.000
2026-04-21T02:03:39.096+00:00,3479,backward,100.102,100.000,889.899,295.260,1207.027,0.000,0.000
2026-04-21T02:03:39.232+00:00,3480,idle,101.002,100.000,143.019,294.210,1207.027,0.000,0.000
2026-04-21T02:03:39.362+00:00,3486,forward,103.518,100.000,364.994,294.030,1206.965,0.000,0.000
2026-04-21T02:03:39.497+00:00,3489,forward,99.561,100.000,1003.176,294.700,1207.027,0.000,0.000
2026-04-21T02:03:39.631+00:00,3490,idle,96.249,100.000,143.019,294.530,1207.027,0.000,0.000
2026-04-21T02:03:39.760+00:00,3490,idle,104.508,100.000,143.019,294.660,1207.027,0.000,0.000
2026-04-21T02:03:39.894+00:00,3496,backward,106.685,100.000,1585.012,294.360,1207.090,0.000,0.000
2026-04-21T02:03:40.028+00:00,3499,forward,98.255,100.000,364.994,294.670,1207.090,0.000,0.000
2026-04-21T02:03:40.164+00:00,3500,forward,97.835,100.000,145.519,294.520,1207.090,0.000,0.000
2026-04-21T02:03:40.297+00:00,3500,forward,102.673,100.000,146.269,293.550,1207.090,0.000,0.000
2026-04-21T02:03:40.431+00:00,3500,forward,97.684,100.000,146.269,294.120,1207.094,0.000,0.000
2026-04-21T02:03:40.562+00:00,3500,forward,104.308,100.000,145.519,295.810,1207.090,0.000,0.000
2026-04-21T02:03:40.693+00:00,3500,forward,99.812,100.000,145.519,295.830,1207.027,0.000,0.030
2026-04-21T02:03:40.825+00:00,3500,forward,106.764,100.000,146.269,295.450,1207.027,0.000,0.000
2026-04-21T02:03:40.956+00:00,3500,forward,98.564,99.000,145.519,296.070,1207.027,0.000,0.888
2026-04-21T02:03:41.091+00:00,3500,forward,98.887,100.000,145.519,295.670,1207.027,0.000,0.000
2026-04-21T02:03:41.225+00:00,3500,forward,96.608,100.000,145.519,293.490,1207.027,0.000,0.000
2026-04-21T02:03:41.356+00:00,3500,forward,104.230,98.000,146.269,293.170,1206.965,0.000,0.000
2026-04-21T02:03:41.493+00:00,3500,forward,99.163,100.000,146.269,295.890,1206.965,0.000,0.000
2026-04-21T02:03:41.625+00:00,3500,forward,102.367,100.000,146.269,295.630,1206.965,0.000,0.000
2026-04-21T02:03:41.755+00:00,3500,forward,98.184,100.000,146.269,295.420,1206.965,0.000,0.000
2026-04-21T02:03:41.893+00:00,3500,forward,108.144,99.000,146.269,295.100,1207.027,0.000,0.000
2026-04-21T02:03:42.026+00:00,3500,forward,101.361,99.000,146.269,294.910,1207.090,0.000,0.000
2026-04-21T02:03:42.156+00:00,3500,forward,97.838,99.000,146.269,293.800,1207.031,0.000,0.000
2026-04-21T02:03:42.294+00:00,3500,forward,99.771,99.000,146.269,293.030,1207.027,0.000,0.000
2026-04-21T02:03:42.425+00:00,3500,forward,101.703,99.000,145.519,294.670,1207.027,0.000,1.901
2026-04-21T02:03:42.553+00:00,3500,forward,99.244,100.000,146.269,295.180,1207.090,0.000,0.000
2026-04-21T02:03:42.685+00:00,3500,forward,101.113,100.000,146.269,294.940,1207.027,0.000,0.000
2026-04-21T02:03:42.814+00:00,3500,forward,106.299,100.000,146.269,294.860,1207.090,0.000,0.000
2026-04-21T02:03:42.942+00:00,3500,forward,101.127,99.000,146.269,295.090,1207.027,0.000,0.000
2026-04-21T02:03:43.074+00:00,3500,forward,100.855,99.000,146.519,294.960,1207.027,0.000,0.000
2026-04-21T02:03:43.205+00:00,3500,forward,98.842,99.000,145.519,292.650,1207.027,0.000,0.000
2026-04-21T02:03:43.334+00:00,3500,forward,91.899,99.000,146.269,293.520,1207.027,0.000,0.000
2026-04-21T02:03:43.466+00:00,3500,forward,100.467,99.000,146.269,295.180,1207.027,0.000,4.770
2026-04-21T02:03:43.596+00:00,3500,forward,105.799,100.000,146.269,295.390,1207.027,0.000,0.000
2026-04-21T02:03:43.729+00:00,3500,forward,100.253,100.000,146.269,294.920,1207.027,0.000,0.000
2026-04-21T02:03:43.860+00:00,3500,forward,104.820,100.000,146.269,294.820,1207.027,0.000,0.000
2026-04-21T02:03:43.997+00:00,3500,forward,99.152,100.000,146.269,295.130,1207.027,0.000,0.000
2026-04-21T02:03:44.132+00:00,3500,forward,102.250,99.000,146.394,293.320,1207.027,0.000,0.000
2026-04-21T02:03:44.262+00:00,3500,dataloader,103.824,99.000,145.519,293.260,1207.027,0.000,0.000
2026-04-21T02:03:44.394+00:00,3500,forward,100.331,99.000,146.269,295.600,1207.027,0.000,0.000
2026-04-21T02:03:44.526+00:00,3500,forward,98.771,100.000,145.519,295.070,1207.027,0.000,0.030
2026-04-21T02:03:44.657+00:00,3500,forward,105.609,100.000,145.519,295.340,1207.027,0.000,0.000
2026-04-21T02:03:44.789+00:00,3500,forward,99.433,100.000,145.519,295.250,1207.027,0.000,0.000
2026-04-21T02:03:44.918+00:00,3500,forward,97.773,100.000,146.269,295.070,1207.027,0.000,0.000
2026-04-21T02:03:45.049+00:00,3500,forward,101.618,100.000,146.269,294.140,1207.027,0.000,0.000
2026-04-21T02:03:45.178+00:00,3500,forward,98.947,99.000,145.519,291.900,1207.027,0.000,0.000
2026-04-21T02:03:45.310+00:00,3500,forward,100.921,99.000,146.269,294.130,1207.027,0.000,0.000
2026-04-21T02:03:45.442+00:00,3500,forward,98.557,99.000,146.269,295.000,1207.027,0.000,0.000
2026-04-21T02:03:45.571+00:00,3500,forward,98.663,100.000,146.269,295.100,1207.027,0.000,0.000
2026-04-21T02:03:45.702+00:00,3500,forward,100.248,100.000,146.269,294.780,1207.027,0.000,4.036
2026-04-21T02:03:45.832+00:00,3500,forward,107.234,100.000,146.269,295.170,1207.027,0.000,0.000
2026-04-21T02:03:45.969+00:00,3500,forward,107.055,100.000,145.519,295.230,1207.027,0.000,0.717
2026-04-21T02:03:46.097+00:00,3500,forward,95.367,99.000,145.519,293.010,1207.027,0.000,0.000
2026-04-21T02:03:46.232+00:00,3500,forward,101.630,99.000,146.269,293.510,1207.027,0.000,0.000
2026-04-21T02:03:46.364+00:00,3500,forward,96.017,100.000,143.019,295.200,1207.027,0.000,0.000
2026-04-21T02:03:46.496+00:00,3506,forward,105.287,100.000,584.243,295.010,1206.965,0.000,0.000
2026-04-21T02:03:46.631+00:00,3508,backward,99.305,100.000,1352.299,294.800,1206.965,0.000,0.000
2026-04-21T02:03:46.762+00:00,3510,idle,103.797,100.000,143.019,294.890,1206.965,0.000,0.000
2026-04-21T02:03:46.893+00:00,3510,idle,99.280,100.000,143.019,294.890,1206.965,0.000,0.000
2026-04-21T02:03:47.027+00:00,3516,optimizer,105.622,100.000,456.118,293.230,1206.902,0.000,0.029
2026-04-21T02:03:47.160+00:00,3520,dataloader,97.126,100.000,143.019,293.940,1207.465,0.000,0.000
2026-04-21T02:03:47.294+00:00,3520,idle,98.871,100.000,143.019,296.160,1206.965,0.000,0.000
2026-04-21T02:03:47.425+00:00,3525,optimizer,103.768,100.000,1181.737,295.800,1207.027,0.000,0.000
2026-04-21T02:03:47.560+00:00,3528,backward,97.962,100.000,735.680,296.040,1207.027,0.000,1.442
2026-04-21T02:03:47.691+00:00,3530,idle,98.088,100.000,143.019,295.940,1206.965,0.000,0.000
2026-04-21T02:03:47.823+00:00,3530,idle,107.030,100.000,143.019,295.890,1206.965,0.000,0.000
2026-04-21T02:03:47.955+00:00,3536,forward,105.531,100.000,186.214,296.180,1207.027,0.000,0.000
2026-04-21T02:03:48.089+00:00,3539,backward,98.879,100.000,889.899,294.120,1206.965,0.000,0.000
2026-04-21T02:03:48.223+00:00,3540,idle,104.315,100.000,143.019,293.700,1206.965,0.000,0.000
2026-04-21T02:03:48.357+00:00,3545,backward,95.396,100.000,1436.433,294.480,1207.027,0.000,0.000
2026-04-21T02:03:48.492+00:00,3548,forward,104.268,100.000,395.057,294.380,1207.027,0.000,0.000
2026-04-21T02:03:48.629+00:00,3550,backward,97.926,100.000,143.019,294.340,1206.965,0.000,2.707
2026-04-21T02:03:48.761+00:00,3550,idle,102.292,100.000,143.019,294.040,1206.965,0.000,0.000
2026-04-21T02:03:48.893+00:00,3555,optimizer,98.890,100.000,1181.737,294.210,1207.027,0.000,0.000
2026-04-21T02:03:49.029+00:00,3558,backward,105.199,100.000,1181.737,293.020,1207.027,0.000,0.000
2026-04-21T02:03:49.160+00:00,3560,idle,95.729,100.000,143.019,292.750,1207.027,0.000,0.000
2026-04-21T02:03:49.294+00:00,3565,backward,104.396,100.000,247.209,293.270,1206.965,0.000,0.000
2026-04-21T02:03:49.428+00:00,3567,optimizer,99.625,100.000,1125.989,293.830,1207.027,0.000,0.000
2026-04-21T02:03:49.560+00:00,3570,backward,104.438,100.000,143.019,293.840,1206.965,0.000,0.000
2026-04-21T02:03:49.691+00:00,3570,idle,98.846,100.000,143.019,293.780,1206.965,0.000,0.000
2026-04-21T02:03:49.823+00:00,3575,backward,106.864,100.000,1424.057,294.060,1207.027,0.000,0.000
2026-04-21T02:03:49.953+00:00,3578,forward,97.754,100.000,681.428,294.110,1206.902,0.000,0.000
2026-04-21T02:03:50.091+00:00,3580,optimizer,100.178,100.000,143.019,292.770,1206.902,0.000,0.000
2026-04-21T02:03:50.224+00:00,3580,idle,94.085,100.000,1357.151,292.650,1206.902,0.000,0.000
2026-04-21T02:03:50.355+00:00,3587,backward,105.905,100.000,1424.057,293.050,1207.027,0.000,0.000
2026-04-21T02:03:50.491+00:00,3590,forward,106.278,100.000,364.994,293.880,1207.027,0.000,0.000
2026-04-21T02:03:50.622+00:00,3590,idle,96.132,100.000,143.019,293.790,1206.840,0.000,0.000
2026-04-21T02:03:50.752+00:00,3595,backward,99.188,100.000,292.618,293.710,1207.027,0.000,0.000
2026-04-21T02:03:50.880+00:00,3597,backward,107.179,100.000,1585.012,293.490,1207.027,0.000,0.000
2026-04-21T02:03:51.007+00:00,3600,forward,101.498,100.000,673.243,293.320,1206.965,0.000,0.854
2026-04-21T02:03:51.133+00:00,3600,idle,94.604,100.000,143.019,292.090,1207.027,0.000,0.000
2026-04-21T02:03:51.265+00:00,3606,backward,103.741,100.000,735.680,292.300,1206.965,0.000,0.000
2026-04-21T02:03:51.393+00:00,3609,backward,105.362,100.000,186.197,293.810,1206.777,0.000,0.000
2026-04-21T02:03:51.523+00:00,3610,idle,94.162,100.000,143.019,293.920,1206.902,0.000,0.000
2026-04-21T02:03:51.650+00:00,3610,idle,99.616,100.000,143.396,294.000,1206.902,0.000,0.000
2026-04-21T02:03:51.775+00:00,3616,optimizer,102.478,100.000,1408.297,294.270,1206.965,0.000,0.000
2026-04-21T02:03:51.907+00:00,3619,dataloader,103.764,100.000,292.618,294.460,1207.965,0.000,0.000
2026-04-21T02:03:52.034+00:00,3620,idle,98.813,100.000,143.019,294.450,1206.965,0.000,0.000
2026-04-21T02:03:52.164+00:00,3621,backward,102.679,100.000,1003.176,293.800,1207.027,0.000,0.000
2026-04-21T02:03:52.291+00:00,3628,forward,100.015,100.000,1036.989,293.920,1206.965,0.000,0.000
2026-04-21T02:03:52.417+00:00,3630,idle,102.215,100.000,143.019,294.180,1206.965,0.000,0.000
2026-04-21T02:03:52.543+00:00,3630,idle,103.120,100.000,143.019,294.980,1206.965,0.000,0.000
2026-04-21T02:03:52.672+00:00,3635,backward,102.264,100.000,1456.297,294.740,1207.027,0.000,2.858
2026-04-21T02:03:52.804+00:00,3638,backward,100.016,100.000,247.209,294.460,1207.027,0.000,0.000
2026-04-21T02:03:52.929+00:00,3640,optimizer,92.254,100.000,143.019,294.550,1207.027,0.000,0.000
2026-04-21T02:03:53.056+00:00,3640,idle,112.156,100.000,143.019,294.290,1207.027,0.000,0.000
2026-04-21T02:03:53.186+00:00,3646,forward,94.433,100.000,222.552,292.960,1206.965,0.000,0.000
2026-04-21T02:03:53.317+00:00,3649,backward,98.098,100.000,969.181,293.680,1207.027,0.000,0.000
2026-04-21T02:03:53.444+00:00,3650,idle,101.298,100.000,143.019,293.460,1206.965,0.000,0.000
2026-04-21T02:03:53.570+00:00,3654,backward,102.385,100.000,1229.737,295.010,1207.027,0.000,0.000
2026-04-21T02:03:53.698+00:00,3657,backward,103.250,100.000,186.215,294.200,1206.840,0.000,4.095
2026-04-21T02:03:53.826+00:00,3659,optimizer,101.270,100.000,1263.300,293.640,1206.965,0.000,0.000
2026-04-21T02:03:53.953+00:00,3660,idle,101.447,100.000,143.019,293.790,1206.965,0.000,0.000
2026-04-21T02:03:54.084+00:00,3662,backward,102.315,100.000,1541.235,293.900,1206.965,0.000,0.000
2026-04-21T02:03:54.211+00:00,3667,backward,98.833,100.000,1408.297,292.310,1206.965,0.000,0.000
2026-04-21T02:03:54.339+00:00,3670,idle,103.045,100.000,143.019,292.350,1207.027,0.000,0.000
2026-04-21T02:03:54.467+00:00,3670,idle,101.363,100.000,143.019,292.750,1207.027,0.000,0.000
2026-04-21T02:03:54.595+00:00,3676,backward,101.733,100.000,247.209,293.540,1206.965,0.000,0.000
2026-04-21T02:03:54.724+00:00,3678,optimizer,93.468,100.000,1318.736,293.640,1206.969,0.000,0.000
2026-04-21T02:03:54.852+00:00,3680,idle,100.901,100.000,143.019,293.590,1206.965,0.000,0.000
2026-04-21T02:03:54.982+00:00,3680,idle,109.931,100.000,143.019,293.630,1206.965,0.000,0.000
2026-04-21T02:03:55.111+00:00,3686,backward,99.525,100.000,304.618,293.540,1207.027,0.000,0.000
2026-04-21T02:03:55.243+00:00,3689,forward,93.109,100.000,889.899,292.660,1206.965,0.000,0.000
2026-04-21T02:03:55.372+00:00,3690,idle,106.343,100.000,143.019,292.280,1207.027,0.000,0.000
